timestamp,side,mean_joint_error_rad,ee_pos_error_m,j1_orig,j2_orig,j3_orig,j4_orig,j5_orig,jg_orig,j1_sol,j2_sol,j3_sol,j4_sol,j5_sol,jg_sol
1772536790966883926,left,0.335699,0.034453,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0411,-1.4980,0.7837,-0.0178,-0.0098,-0.1648
1772536790968812473,right,0.122788,0.001686,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0353,-1.1890,1.5340,-0.0319,-0.0778,-0.4045
1772536790983275413,left,0.330427,0.034331,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.5164,0.8008,-0.0011,-0.0077,-0.1664
1772536790984948623,right,0.123919,0.002765,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0400,-1.1774,1.4725,-0.0550,-0.0772,-0.4108
1772536790986573611,left,0.336192,0.034442,-0.0376,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0400,-1.4986,0.7825,-0.0191,-0.0094,-0.1680
1772536790988407155,right,0.125112,0.002092,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0359,-1.1798,1.5337,-0.0211,-0.0778,-0.4156
1772536791003295449,left,0.331275,0.034427,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.5178,0.8004,-0.0016,-0.0078,-0.1696
1772536791004989232,right,0.130194,0.004200,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0351,-1.1665,1.4769,-0.0583,-0.0836,-0.4222
1772536791006659066,left,0.336980,0.034602,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0403,-1.5004,0.7824,-0.0192,-0.0101,-0.1712
1772536791008451752,right,0.121307,0.001091,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0382,-1.1792,1.5472,-0.0378,-0.0745,-0.4266
1772536791023403424,left,0.332026,0.034502,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.5189,0.7997,-0.0024,-0.0080,-0.1728
1772536791025313472,right,0.130725,0.003324,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0388,-1.1721,1.4814,-0.0586,-0.0784,-0.4337
1772536791026967817,left,0.337682,0.034676,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0404,-1.5017,0.7818,-0.0198,-0.0103,-0.1744
1772536791028838455,right,0.130539,0.002956,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0438,-1.1744,1.5355,-0.0192,-0.0748,-0.4417
1772536791043740230,left,0.332770,0.034582,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.5201,0.7990,-0.0030,-0.0082,-0.1760
1772536791045673364,right,0.130996,0.003102,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0378,-1.1745,1.4733,-0.0540,-0.0788,-0.4474
1772536791047397154,left,0.338167,0.034740,-0.0391,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0399,-1.5027,0.7810,-0.0206,-0.0096,-0.1776
1772536791049288184,right,0.134257,0.003218,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0429,-1.1736,1.5322,-0.0126,-0.0774,-0.4538
1772536791064081851,left,0.333974,0.034765,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5228,0.7967,-0.0059,-0.0061,-0.1817
1772536791065852067,right,0.130913,0.002773,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0375,-1.1780,1.4677,-0.0530,-0.0784,-0.4587
1772536791067645850,left,0.340022,0.034969,-0.0391,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0411,-1.5064,0.7797,-0.0225,-0.0085,-0.1833
1772536791069549517,right,0.136881,0.003334,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0419,-1.1738,1.5281,-0.0098,-0.0777,-0.4651
1772536791083461159,left,0.335390,0.035020,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.5264,0.7952,-0.0080,-0.0067,-0.1875
1772536791085270693,right,0.131650,0.002352,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0353,-1.1820,1.4633,-0.0514,-0.0784,-0.4694
1772536791087213037,left,0.341410,0.035192,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0405,-1.5098,0.7781,-0.0245,-0.0099,-0.1891
1772536791125123147,left,0.336887,0.035188,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0372,-1.5287,0.7947,-0.0089,-0.0064,-0.1944
1772536791127105035,right,0.130935,0.002134,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0380,-1.1834,1.4637,-0.0511,-0.0794,-0.4697
1772536791128575183,left,0.342810,0.035318,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0389,-1.5117,0.7774,-0.0256,-0.0099,-0.1960
1772536791130367291,right,0.130850,0.001974,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0393,-1.1983,1.5378,-0.0465,-0.0754,-0.4669
1772536791143632056,left,0.337882,0.035295,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.5303,0.7932,-0.0103,-0.0075,-0.1989
1772536791145776698,right,0.135828,0.003025,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0394,-1.1749,1.4770,-0.0563,-0.0782,-0.4725
1772536791147351491,left,0.343949,0.035446,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0409,-1.5137,0.7762,-0.0269,-0.0099,-0.2004
1772536791185291943,left,0.338805,0.035446,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.5322,0.7935,-0.0098,-0.0079,-0.2021
1772536791187643646,right,0.135596,0.003051,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0381,-1.1748,1.4761,-0.0572,-0.0772,-0.4727
1772536791189449004,left,0.344881,0.035518,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0402,-1.5148,0.7756,-0.0272,-0.0097,-0.2037
1772536791191834615,right,0.138013,0.003173,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0424,-1.1711,1.5356,-0.0120,-0.0768,-0.4793
1772536791203177309,left,0.339382,0.035531,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0388,-1.5333,0.7930,-0.0100,-0.0079,-0.2053
1772536791205277270,right,0.136006,0.002868,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0370,-1.1769,1.4700,-0.0540,-0.0788,-0.4840
1772536791206701244,left,0.345351,0.035577,-0.0376,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0396,-1.5157,0.7749,-0.0276,-0.0092,-0.2069
1772536791208623220,right,0.130845,0.001745,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0393,-1.1944,1.5443,-0.0509,-0.0756,-0.4797
1772536791223529242,left,0.340490,0.035596,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5344,0.7908,-0.0122,-0.0074,-0.2098
1772536791225500920,right,0.139006,0.003070,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0371,-1.1746,1.4806,-0.0606,-0.0777,-0.4851
1772536791227446144,left,0.346370,0.035712,-0.0391,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0404,-1.5177,0.7736,-0.0288,-0.0089,-0.2114
1772536791229309917,right,0.139164,0.002909,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0383,-1.1717,1.5360,-0.0163,-0.0786,-0.4936
1772536791243392457,left,0.341400,0.035774,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.5365,0.7914,-0.0113,-0.0074,-0.2131
1772536791245480015,right,0.138961,0.002568,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0373,-1.1794,1.4709,-0.0588,-0.0783,-0.5007
1772536791246951515,left,0.347333,0.035868,-0.0391,-1.1193,1.4891,-0.3452,-0.0100,0.4358,-0.0406,-1.5184,0.7727,-0.0293,-0.0093,-0.2147
1772536791248881331,right,0.134083,0.001912,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0401,-1.1954,1.5458,-0.0535,-0.0748,-0.4955
1772536791263451567,left,0.342204,0.035825,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.5373,0.7905,-0.0118,-0.0077,-0.2164
1772536791265170810,right,0.150046,0.006459,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0512,-1.2166,1.4841,-0.0933,-0.0783,-0.5177
1772536791266935289,left,0.348060,0.035853,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.5198,0.7725,-0.0292,-0.0099,-0.2180
1772536791304897504,left,0.343276,0.035917,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0373,-1.5387,0.7890,-0.0132,-0.0065,-0.2232
1772536791306732095,right,0.146865,0.003134,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0355,-1.2074,1.4743,-0.0985,-0.0720,-0.5193
1772536791308394891,left,0.349388,0.035987,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.5217,0.7716,-0.0300,-0.0108,-0.2248
1772536791310186239,right,0.135302,0.001024,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2739,-0.0369,-1.1844,1.5617,-0.0576,-0.0787,-0.5202
1772536791323352589,left,0.345049,0.036025,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0396,-1.5401,0.7882,-0.0137,-0.0059,-0.2297
1772536791324980091,right,0.154327,0.003565,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0458,-1.1723,1.4962,-0.0824,-0.0753,-0.5278
1772536791326606333,left,0.350989,0.036057,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0408,-1.5228,0.7707,-0.0306,-0.0095,-0.2314
1772536791328522085,right,0.135499,0.000348,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0360,-1.1825,1.5559,-0.0490,-0.0735,-0.5279
1772536791343308035,left,0.345786,0.036119,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.5412,0.7881,-0.0133,-0.0077,-0.2331
1772536791345015242,right,0.150190,0.003884,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0377,-1.1668,1.4895,-0.0620,-0.0781,-0.5341
1772536791346615436,left,0.351657,0.036117,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0407,-1.5236,0.7700,-0.0308,-0.0100,-0.2347
1772536791348431272,right,0.146594,0.003001,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0408,-1.1663,1.5439,-0.0185,-0.0777,-0.5415
1772536791363219056,left,0.347281,0.036153,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.5418,0.7869,-0.0142,-0.0056,-0.2405
1772536791364957780,right,0.151387,0.003100,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0427,-1.1747,1.4814,-0.0596,-0.0817,-0.5527
1772536791366607245,left,0.352813,0.036147,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0396,-1.5241,0.7695,-0.0308,-0.0107,-0.2425
1772536791368427142,right,0.144232,0.001557,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0373,-1.1813,1.5414,-0.0325,-0.0762,-0.5541
1772536791383250319,left,0.348648,0.036185,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0399,-1.5423,0.7865,-0.0140,-0.0057,-0.2472
1772536791385155233,right,0.147666,0.001909,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0374,-1.1915,1.4710,-0.0676,-0.0772,-0.5569
1772536791386729633,left,0.354568,0.036198,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0411,-1.5248,0.7688,-0.0309,-0.0092,-0.2489
1772536791388589954,right,0.152133,0.003359,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0382,-1.1735,1.5311,-0.0129,-0.0788,-0.5635
1772536791403294598,left,0.349299,0.036272,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5433,0.7863,-0.0136,-0.0075,-0.2505
1772536791404960887,right,0.151993,0.002546,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0444,-1.1804,1.4692,-0.0572,-0.0734,-0.5719
1772536791406601851,left,0.355215,0.036257,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0409,-1.5257,0.7682,-0.0310,-0.0099,-0.2522
1772536791408484874,right,0.146882,0.001582,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0368,-1.1946,1.5432,-0.0469,-0.0751,-0.5717
1772536791423125478,left,0.350766,0.036306,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.5439,0.7850,-0.0144,-0.0058,-0.2580
1772536791424964358,right,0.154872,0.003018,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0395,-1.1753,1.4816,-0.0624,-0.0774,-0.5785
1772536791426670048,left,0.356587,0.036239,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0373,-1.5254,0.7678,-0.0306,-0.0125,-0.2604
1772536791428517739,right,0.152633,0.002227,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2739,-0.0402,-1.1760,1.5375,-0.0220,-0.0760,-0.5853
1772536791443315866,left,0.342014,0.032618,-0.0391,-1.1393,1.4868,-0.3122,-0.0069,0.4427,-0.0405,-1.4870,0.8123,0.0175,-0.0054,-0.2546
1772536791445996277,right,0.154039,0.002683,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0350,-1.1784,1.4713,-0.0547,-0.0787,-0.5897
1772536791447277986,left,0.347636,0.032971,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0414,-1.4698,0.7946,-0.0001,-0.0083,-0.2560
1772536791449210212,right,0.150514,0.001400,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0367,-1.1916,1.5397,-0.0422,-0.0771,-0.5879
1772536791463900092,left,0.342018,0.032636,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0396,-1.4885,0.8117,0.0162,-0.0067,-0.2575
1772536791465617617,right,0.160085,0.002366,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0365,-1.1850,1.4810,-0.0768,-0.0745,-0.5990
1772536791467225413,left,0.348133,0.033050,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0411,-1.4717,0.7942,-0.0012,-0.0093,-0.2590
1772536791469191570,right,0.154808,0.002203,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2739,-0.0372,-1.1717,1.5459,-0.0233,-0.0780,-0.6009
1772536791484144775,left,0.342672,0.032726,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.4902,0.8111,0.0149,-0.0074,-0.2606
1772536791485961801,right,0.162210,0.003488,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2670,-0.0419,-1.1707,1.4835,-0.0626,-0.0794,-0.6101
1772536791487629066,left,0.348881,0.033180,-0.0391,-1.1193,1.4891,-0.3452,-0.0115,0.4358,-0.0409,-1.4729,0.7931,-0.0029,-0.0097,-0.2621
1772536791489687976,right,0.161850,0.002526,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2739,-0.0418,-1.1882,1.5247,-0.0280,-0.0757,-0.6261
1772536791503536903,left,0.343408,0.032821,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.4919,0.8105,0.0136,-0.0077,-0.2637
1772536791505195621,right,0.159281,0.002558,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0365,-1.1796,1.4675,-0.0524,-0.0780,-0.6323
1772536791506830145,left,0.349339,0.033214,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0408,-1.4752,0.7930,-0.0037,-0.0100,-0.2652
1772536791508656755,right,0.159268,0.001605,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2739,-0.0387,-1.1858,1.5363,-0.0347,-0.0775,-0.6323
1772536791523263818,left,0.344149,0.032916,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0390,-1.4936,0.8099,0.0125,-0.0079,-0.2667
1772536791525095840,right,0.165697,0.002349,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0397,-1.1827,1.4778,-0.0699,-0.0807,-0.6438
1772536791526630650,left,0.349649,0.033216,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0406,-1.4763,0.7919,-0.0053,-0.0101,-0.2683
1772536791528569840,right,0.155553,0.000604,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2739,-0.0390,-1.1855,1.5535,-0.0490,-0.0752,-0.6443
1772536791543415643,left,0.344641,0.033013,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0389,-1.4953,0.8093,0.0113,-0.0081,-0.2699
1772536791545132542,right,0.166272,0.002670,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0385,-1.1812,1.4815,-0.0656,-0.0788,-0.6483
1772536791546692354,left,0.350671,0.033379,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.4786,0.7919,-0.0060,-0.0103,-0.2714
1772536791585069206,left,0.345966,0.033182,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0373,-1.4981,0.8082,0.0082,-0.0064,-0.2760
1772536791586324435,right,0.166281,0.002597,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0378,-1.1801,1.4798,-0.0672,-0.0780,-0.6484
1772536791587903171,left,0.351100,0.033436,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0393,-1.4807,0.7907,-0.0091,-0.0108,-0.2772
1772536791589729888,right,0.157177,0.001128,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2739,-0.0388,-1.1904,1.5489,-0.0501,-0.0763,-0.6461
1772536791603377006,left,0.346984,0.033271,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0380,-1.4997,0.8082,0.0077,-0.0088,-0.2788
1772536791605004674,right,0.168181,0.003450,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0367,-1.1710,1.4848,-0.0605,-0.0775,-0.6522
1772536791606595739,left,0.352252,0.033600,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0399,-1.4829,0.7907,-0.0096,-0.0109,-0.2803
1772536791608455576,right,0.157463,0.000866,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0404,-1.1879,1.5507,-0.0480,-0.0752,-0.6501
1772536791623259936,left,0.347814,0.033403,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0397,-1.5019,0.8075,0.0055,-0.0058,-0.2845
1772536791625092262,right,0.169186,0.003331,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0360,-1.1722,1.4850,-0.0629,-0.0792,-0.6547
1772536791626774892,left,0.353897,0.033724,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0412,-1.4854,0.7905,-0.0114,-0.0090,-0.2860
1772536791628646798,right,0.158007,0.001333,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0381,-1.1898,1.5525,-0.0544,-0.0754,-0.6516
1772536791643741855,left,0.348380,0.033516,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.5039,0.8076,0.0052,-0.0071,-0.2876
1772536791645323910,right,0.170258,0.003689,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0395,-1.1688,1.4880,-0.0617,-0.0780,-0.6581
1772536791647070942,left,0.354595,0.033790,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0400,-1.4865,0.7896,-0.0125,-0.0090,-0.2891
1772536791648953560,right,0.164742,0.002059,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0408,-1.1759,1.5419,-0.0250,-0.0760,-0.6647
1772536791663395349,left,0.349315,0.033633,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5055,0.8054,0.0022,-0.0072,-0.2920
1772536791665290510,right,0.166187,0.001918,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0386,-1.1903,1.4712,-0.0662,-0.0773,-0.6677
1772536791667012572,left,0.355504,0.033955,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0410,-1.4895,0.7887,-0.0142,-0.0097,-0.2935
1772536791668905102,right,0.168350,0.002366,-0.0376,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0384,-1.1807,1.5316,-0.0192,-0.0782,-0.6736
1772536791683493076,left,0.350201,0.033778,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.5080,0.8059,0.0024,-0.0076,-0.2951
1772536791685332587,right,0.165182,0.001519,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0380,-1.1976,1.4625,-0.0653,-0.0797,-0.6759
1772536791687217255,left,0.356169,0.034039,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0409,-1.4910,0.7883,-0.0149,-0.0100,-0.2966
1772536791689041226,right,0.164746,0.002134,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0409,-1.1997,1.5390,-0.0510,-0.0741,-0.6708
1772536791703694081,left,0.350961,0.033865,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0390,-1.5093,0.8052,0.0015,-0.0078,-0.2982
1772536791707021962,right,0.169417,0.002892,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0371,-1.1762,1.4768,-0.0579,-0.0780,-0.6754
1772536791708692801,left,0.356839,0.034118,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0408,-1.4924,0.7877,-0.0157,-0.0102,-0.2997
1772536791710609261,right,0.165193,0.001469,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2739,-0.0381,-1.1839,1.5403,-0.0348,-0.0762,-0.6762
1772536791723068721,left,0.351452,0.033952,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0389,-1.5107,0.8046,0.0007,-0.0080,-0.3013
1772536791724833213,right,0.166391,0.001944,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0390,-1.1993,1.4663,-0.0715,-0.0773,-0.6780
1772536791726569848,left,0.357303,0.034192,-0.0391,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0404,-1.4937,0.7870,-0.0166,-0.0097,-0.3029
1772536791728431638,right,0.170710,0.002872,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2739,-0.0392,-1.1775,1.5288,-0.0160,-0.0761,-0.6829
1772536791743286264,left,0.352964,0.034083,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0370,-1.5126,0.8036,-0.0016,-0.0063,-0.3082
1772536791744925967,right,0.166405,0.001632,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0387,-1.1984,1.4627,-0.0656,-0.0772,-0.6855
1772536791746581788,left,0.358764,0.034340,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0404,-1.4962,0.7865,-0.0183,-0.0105,-0.3097
1772536791748500392,right,0.183521,0.005046,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0476,-1.2173,1.4950,-0.0519,-0.0831,-0.7090
1772536791763540250,left,0.353859,0.034197,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0386,-1.5143,0.8035,-0.0018,-0.0083,-0.3113
1772536791765277189,right,0.169740,0.001078,-0.0376,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0338,-1.2020,1.4529,-0.0609,-0.0753,-0.7191
1772536791766928179,left,0.359489,0.034412,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.4974,0.7859,-0.0190,-0.0106,-0.3129
1772536791768900541,right,0.173104,0.002430,-0.0391,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0392,-1.2010,1.5347,-0.0479,-0.0769,-0.7143
1772536791783324447,left,0.355041,0.034302,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0395,-1.5159,0.8026,-0.0037,-0.0056,-0.3179
1772536791785171926,right,0.179943,0.002320,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0406,-1.1932,1.4785,-0.0829,-0.0758,-0.7267
1772536791786836137,left,0.360688,0.034453,-0.0376,-1.1208,1.4876,-0.3437,-0.0115,0.4358,-0.0399,-1.4988,0.7851,-0.0207,-0.0083,-0.3195
1772536791824533173,left,0.355810,0.034418,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5176,0.8010,-0.0056,-0.0073,-0.3222
1772536791826356693,right,0.179258,0.002831,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0397,-1.1952,1.4801,-0.0807,-0.0766,-0.7268
1772536791828137017,left,0.362000,0.034661,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0412,-1.5015,0.7842,-0.0220,-0.0098,-0.3237
1772536791829985335,right,0.170615,0.001448,-0.0376,-1.1784,1.5604,-0.0506,-0.0760,0.2723,-0.0377,-1.1916,1.5485,-0.0534,-0.0749,-0.7224
1772536791843408010,left,0.356730,0.034574,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.5199,0.8014,-0.0052,-0.0077,-0.3253
1772536791845178948,right,0.181639,0.003782,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0399,-1.1678,1.4865,-0.0599,-0.0774,-0.7288
1772536791846871560,left,0.362420,0.034727,-0.0391,-1.1208,1.4891,-0.3452,-0.0100,0.4358,-0.0404,-1.5025,0.7835,-0.0227,-0.0092,-0.3269
1772536791884573864,left,0.358014,0.034763,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.5226,0.7991,-0.0081,-0.0063,-0.3311
1772536791886675942,right,0.181554,0.003752,-0.0391,-1.2037,1.4392,-0.0483,-0.0775,0.2654,-0.0394,-1.1681,1.4866,-0.0598,-0.0772,-0.7289
1772536791888137893,left,0.364123,0.034951,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0407,-1.5061,0.7821,-0.0247,-0.0096,-0.3327
1772536791890041849,right,0.170499,0.000852,-0.0391,-1.1799,1.5604,-0.0506,-0.0760,0.2723,-0.0382,-1.1866,1.5489,-0.0490,-0.0738,-0.7277
